Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2014-01-01_2016-01-01,AMZN,70.587,20.307,27.440,0.702,0.974,-29.459
2015-01-01_2017-01-01,AMZN,143.455,36.069,26.341,1.186,1.901,-30.467
2016-01-01_2018-01-01,AMZN,86.348,24.154,20.822,1.000,1.426,-23.685
2017-01-01_2019-01-01,AMZN,90.371,25.002,24.216,0.920,1.216,-33.876
2018-01-01_2020-01-01,AMZN,55.426,16.492,25.065,0.616,0.795,-34.081
2019-01-01_2021-01-01,AMZN,112.807,29.831,26.102,1.017,1.432,-22.542
2020-01-01_2022-01-01,AMZN,77.382,21.911,26.371,0.771,1.077,-22.386
2021-01-01_2023-01-01,AMZN,-46.589,-19.587,32.400,-0.602,-0.793,-55.791
2022-01-01_2024-01-01,AMZN,-10.843,-3.911,35.284,-0.021,-0.028,-51.933
Average,AMZN,61.817,15.997,30.859,0.551,0.829,-36.842
Average,All,101.264,20.086,33.385,0.557,0.815,-38.761
