Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2012-01-01_2014-01-01,NFLX,257.593,89.582,53.460,1.387,3.011,-22.965
2013-01-01_2015-01-01,NFLX,165.954,63.081,47.571,1.179,2.809,-28.487
2014-01-01_2016-01-01,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
2015-01-01_2017-01-01,NFLX,-2.925,-1.473,6.548,-0.652,-0.891,-8.408
2016-01-01_2018-01-01,NFLX,21.063,10.050,29.709,0.367,0.551,-22.248
2017-01-01_2019-01-01,NFLX,133.403,53.034,27.898,1.559,2.605,-14.058
2018-01-01_2020-01-01,NFLX,149.653,58.148,28.042,1.671,2.728,-14.712
2019-01-01_2021-01-01,NFLX,15.090,7.265,19.112,0.306,0.448,-17.256
2020-01-01_2022-01-01,NFLX,18.909,9.027,14.223,0.468,0.748,-11.704
2021-01-01_2023-01-01,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
2022-01-01_2024-01-01,NFLX,0.000,0.000,0.000,0.000,0.000,-0.000
Average,NFLX,36.305,12.566,26.876,0.293,0.622,-27.721
2004-01-01_2006-01-01,AMZN,-8.720,-4.459,13.389,-0.499,-0.733,-18.726
2005-01-01_2007-01-01,AMZN,-20.439,-10.823,30.121,-0.318,-0.367,-48.257
2006-01-01_2008-01-01,AMZN,125.826,50.519,39.835,1.141,2.239,-27.657
2007-01-01_2009-01-01,AMZN,-46.496,-26.854,29.758,-1.004,-1.352,-54.472
2008-01-01_2010-01-01,AMZN,-56.849,-34.256,35.865,-1.076,-1.573,-60.992
2009-01-01_2011-01-01,AMZN,53.318,23.822,30.576,0.756,1.228,-26.777
2010-01-01_2012-01-01,AMZN,33.309,15.460,27.133,0.555,0.803,-22.363
2011-01-01_2013-01-01,AMZN,33.081,15.426,23.419,0.602,0.943,-13.748
2012-01-01_2014-01-01,AMZN,27.706,13.062,23.725,0.510,0.821,-22.362
2013-01-01_2015-01-01,AMZN,-27.484,-14.843,24.516,-0.653,-0.746,-43.264
2014-01-01_2016-01-01,AMZN,-10.040,-5.153,25.186,-0.205,-0.278,-43.590
2015-01-01_2017-01-01,AMZN,7.784,3.819,18.919,0.135,0.183,-19.951
2016-01-01_2018-01-01,AMZN,41.441,18.970,18.921,0.855,1.196,-15.271
2017-01-01_2019-01-01,AMZN,85.742,36.455,18.945,1.580,2.391,-14.862
2018-01-01_2020-01-01,AMZN,7.416,3.649,7.528,0.116,0.200,-7.739
2019-01-01_2021-01-01,AMZN,35.448,16.347,22.154,0.660,0.921,-16.009
2020-01-01_2022-01-01,AMZN,38.699,17.733,22.561,0.705,0.996,-23.954
2021-01-01_2023-01-01,AMZN,-14.786,-7.703,29.467,-0.229,-0.328,-28.421
2022-01-01_2024-01-01,AMZN,-5.795,-2.958,28.924,-0.063,-0.082,-29.209
Average,AMZN,15.745,5.695,24.786,0.188,0.340,-28.296
Average,All,41.961,12.768,24.923,0.290,0.514,-26.441
